title,date,author_for_reference,pdf_url
Jewels & Bones,2024,Rupert Loydell,https://repository.falmouth.ac.uk/4789/5/JEWELS%20%26%20BONES.abstract.Loydell.pdf
Jewels & Bones,2024,Rupert Loydell,https://repository.falmouth.ac.uk/4789/6/Jewels%26Bones.Loydell.pdf
Jewels & Bones,2024,Rupert Loydell,https://repository.falmouth.ac.uk/4789/7/lightbox.jpg
Jewels & Bones,2024,Rupert Loydell,https://repository.falmouth.ac.uk/4789/8/preview.jpg
Jewels & Bones,2024,Rupert Loydell,https://repository.falmouth.ac.uk/4789/9/medium.jpg
Jewels & Bones,2024,Rupert Loydell,https://repository.falmouth.ac.uk/4789/10/small.jpg
Jewels & Bones,2024,Rupert Loydell,https://repository.falmouth.ac.uk/4789/11/lightbox.jpg
Jewels & Bones,2024,Rupert Loydell,https://repository.falmouth.ac.uk/4789/12/preview.jpg
Jewels & Bones,2024,Rupert Loydell,https://repository.falmouth.ac.uk/4789/13/medium.jpg
Jewels & Bones,2024,Rupert Loydell,https://repository.falmouth.ac.uk/4789/14/small.jpg
Jewels & Bones,2024,Rupert Loydell,https://repository.falmouth.ac.uk/4789/15/indexcodes.txt
Jewels & Bones,2024,Rupert Loydell,https://repository.falmouth.ac.uk/4789/16/indexcodes.txt
poems for All Shall Be Well: An anthology of New Poems for Julian of Norwich,2023-09-01,Rupert Loydell,https://repository.falmouth.ac.uk/4788/2/CFPJulian..jpeg
poems for All Shall Be Well: An anthology of New Poems for Julian of Norwich,2023-09-01,Rupert Loydell,https://repository.falmouth.ac.uk/4788/4/lightbox.jpg
poems for All Shall Be Well: An anthology of New Poems for Julian of Norwich,2023-09-01,Rupert Loydell,https://repository.falmouth.ac.uk/4788/5/preview.jpg
poems for All Shall Be Well: An anthology of New Poems for Julian of Norwich,2023-09-01,Rupert Loydell,https://repository.falmouth.ac.uk/4788/6/medium.jpg
poems for All Shall Be Well: An anthology of New Poems for Julian of Norwich,2023-09-01,Rupert Loydell,https://repository.falmouth.ac.uk/4788/7/small.jpg
poems for All Shall Be Well: An anthology of New Poems for Julian of Norwich,2023-09-01,Rupert Loydell,https://repository.falmouth.ac.uk/4788/8/LoydellAll.HeavenlyVisionsAndHolyDreams.docx
poems for All Shall Be Well: An anthology of New Poems for Julian of Norwich,2023-09-01,Rupert Loydell,https://repository.falmouth.ac.uk/4788/9/indexcodes.txt
poems for All Shall Be Well: An anthology of New Poems for Julian of Norwich,2023-09-01,Rupert Loydell,https://repository.falmouth.ac.uk/4788/10/All%20Shall%20Be%20Well_7x10_Proof.pdf
poems for All Shall Be Well: An anthology of New Poems for Julian of Norwich,2023-09-01,Rupert Loydell,https://repository.falmouth.ac.uk/4788/11/lightbox.jpg
poems for All Shall Be Well: An anthology of New Poems for Julian of Norwich,2023-09-01,Rupert Loydell,https://repository.falmouth.ac.uk/4788/12/preview.jpg
poems for All Shall Be Well: An anthology of New Poems for Julian of Norwich,2023-09-01,Rupert Loydell,https://repository.falmouth.ac.uk/4788/13/medium.jpg
poems for All Shall Be Well: An anthology of New Poems for Julian of Norwich,2023-09-01,Rupert Loydell,https://repository.falmouth.ac.uk/4788/14/small.jpg
poems for All Shall Be Well: An anthology of New Poems for Julian of Norwich,2023-09-01,Rupert Loydell,https://repository.falmouth.ac.uk/4788/15/indexcodes.txt
poems for All Shall Be Well: An anthology of New Poems for Julian of Norwich,2023-09-01,Rupert Loydell,https://repository.falmouth.ac.uk/4788/16/LoydellAllShallBeWell.submission.docx
poems for All Shall Be Well: An anthology of New Poems for Julian of Norwich,2023-09-01,Rupert Loydell,https://repository.falmouth.ac.uk/4788/17/indexcodes.txt
'Assignment' and 'Revolution',2023-07,Rupert Loydell,https://repository.falmouth.ac.uk/4889/1/Loydell.Osiris.Mar2023.docx
'Assignment' and 'Revolution',2023-07,Rupert Loydell,https://repository.falmouth.ac.uk/4889/2/Loydell.Assignment.Revolution.docx
'Assignment' and 'Revolution',2023-07,Rupert Loydell,https://repository.falmouth.ac.uk/4889/3/indexcodes.txt
'Assignment' and 'Revolution',2023-07,Rupert Loydell,https://repository.falmouth.ac.uk/4889/4/indexcodes.txt
'Assignment' and 'Revolution',2023-07,Rupert Loydell,https://repository.falmouth.ac.uk/4889/5/Osiris96.Rupert.pdf
'Assignment' and 'Revolution',2023-07,Rupert Loydell,https://repository.falmouth.ac.uk/4889/6/indexcodes.txt
'Assignment' and 'Revolution',2023-07,Rupert Loydell,https://repository.falmouth.ac.uk/4889/7/lightbox.jpg
'Assignment' and 'Revolution',2023-07,Rupert Loydell,https://repository.falmouth.ac.uk/4889/8/preview.jpg
'Assignment' and 'Revolution',2023-07,Rupert Loydell,https://repository.falmouth.ac.uk/4889/9/medium.jpg
'Assignment' and 'Revolution',2023-07,Rupert Loydell,https://repository.falmouth.ac.uk/4889/10/small.jpg
The Age of Destruction and Lies,2023-06-01,Rupert Loydell,https://repository.falmouth.ac.uk/4801/5/9781848618893-COVER.2.pdf
The Age of Destruction and Lies,2023-06-01,Rupert Loydell,https://repository.falmouth.ac.uk/4801/6/indexcodes.txt
The Age of Destruction and Lies,2023-06-01,Rupert Loydell,https://repository.falmouth.ac.uk/4801/7/lightbox.jpg
The Age of Destruction and Lies,2023-06-01,Rupert Loydell,https://repository.falmouth.ac.uk/4801/8/preview.jpg
The Age of Destruction and Lies,2023-06-01,Rupert Loydell,https://repository.falmouth.ac.uk/4801/9/medium.jpg
The Age of Destruction and Lies,2023-06-01,Rupert Loydell,https://repository.falmouth.ac.uk/4801/10/small.jpg
The Age of Destruction and Lies,2023-06-01,Rupert Loydell,https://repository.falmouth.ac.uk/4801/11/rupert-loydell-age-of-destruction-and-lies-1920w.webp
The Age of Destruction and Lies,2023-06-01,Rupert Loydell,https://repository.falmouth.ac.uk/4801/12/AgeOfDestructionLies.RunOn.Loydell.Jan2023%20%282%29.docx
The Age of Destruction and Lies,2023-06-01,Rupert Loydell,https://repository.falmouth.ac.uk/4801/13/AgeOfDestructionLies.RunOn.Loydell.July2021%20%283%29.docx
The Age of Destruction and Lies,2023-06-01,Rupert Loydell,https://repository.falmouth.ac.uk/4801/14/indexcodes.txt
The Age of Destruction and Lies,2023-06-01,Rupert Loydell,https://repository.falmouth.ac.uk/4801/15/indexcodes.txt
"'After Two Quotes from John Ashbery', 'Loyal Inventory', 'Other Sentences', 'Endless Prospects'",2023-05-31,Rupert Loydell,https://repository.falmouth.ac.uk/4856/3/Loydell.M58sub.Feb2023.pdf
"'After Two Quotes from John Ashbery', 'Loyal Inventory', 'Other Sentences', 'Endless Prospects'",2023-05-31,Rupert Loydell,https://repository.falmouth.ac.uk/4856/4/lightbox.jpg
"'After Two Quotes from John Ashbery', 'Loyal Inventory', 'Other Sentences', 'Endless Prospects'",2023-05-31,Rupert Loydell,https://repository.falmouth.ac.uk/4856/5/preview.jpg
"'After Two Quotes from John Ashbery', 'Loyal Inventory', 'Other Sentences', 'Endless Prospects'",2023-05-31,Rupert Loydell,https://repository.falmouth.ac.uk/4856/6/medium.jpg
"'After Two Quotes from John Ashbery', 'Loyal Inventory', 'Other Sentences', 'Endless Prospects'",2023-05-31,Rupert Loydell,https://repository.falmouth.ac.uk/4856/7/small.jpg
"'After Two Quotes from John Ashbery', 'Loyal Inventory', 'Other Sentences', 'Endless Prospects'",2023-05-31,Rupert Loydell,https://repository.falmouth.ac.uk/4856/8/indexcodes.txt
Do You Believe in Magic?,2023-05-06,Rupert Loydell,https://repository.falmouth.ac.uk/4920/3/Do%20You%20Believe%20in%20Magic.Loydell.pdf
Do You Believe in Magic?,2023-05-06,Rupert Loydell,https://repository.falmouth.ac.uk/4920/4/lightbox.jpg
Do You Believe in Magic?,2023-05-06,Rupert Loydell,https://repository.falmouth.ac.uk/4920/5/preview.jpg
Do You Believe in Magic?,2023-05-06,Rupert Loydell,https://repository.falmouth.ac.uk/4920/6/medium.jpg
Do You Believe in Magic?,2023-05-06,Rupert Loydell,https://repository.falmouth.ac.uk/4920/7/small.jpg
Do You Believe in Magic?,2023-05-06,Rupert Loydell,https://repository.falmouth.ac.uk/4920/8/indexcodes.txt
Three Poems for Barbara Hepworth,2023-05-02,Rupert Loydell,https://repository.falmouth.ac.uk/4922/3/Hepworth%20poems.pdf
Three Poems for Barbara Hepworth,2023-05-02,Rupert Loydell,https://repository.falmouth.ac.uk/4922/4/lightbox.jpg
Three Poems for Barbara Hepworth,2023-05-02,Rupert Loydell,https://repository.falmouth.ac.uk/4922/5/preview.jpg
Three Poems for Barbara Hepworth,2023-05-02,Rupert Loydell,https://repository.falmouth.ac.uk/4922/6/medium.jpg
Three Poems for Barbara Hepworth,2023-05-02,Rupert Loydell,https://repository.falmouth.ac.uk/4922/7/small.jpg
Three Poems for Barbara Hepworth,2023-05-02,Rupert Loydell,https://repository.falmouth.ac.uk/4922/8/indexcodes.txt
The Train Home,2023-05-01,Rupert Loydell,https://repository.falmouth.ac.uk/4923/3/THE%20TRAIN%20HOME.Loydell.pdf
The Train Home,2023-05-01,Rupert Loydell,https://repository.falmouth.ac.uk/4923/4/lightbox.jpg
The Train Home,2023-05-01,Rupert Loydell,https://repository.falmouth.ac.uk/4923/5/preview.jpg
The Train Home,2023-05-01,Rupert Loydell,https://repository.falmouth.ac.uk/4923/6/medium.jpg
The Train Home,2023-05-01,Rupert Loydell,https://repository.falmouth.ac.uk/4923/7/small.jpg
The Train Home,2023-05-01,Rupert Loydell,https://repository.falmouth.ac.uk/4923/8/indexcodes.txt
State of Emergency,2023-04-29,Rupert Loydell,https://repository.falmouth.ac.uk/4911/3/Loydell.STATE%20OF%20EMERGENCY.pdf
State of Emergency,2023-04-29,Rupert Loydell,https://repository.falmouth.ac.uk/4911/4/lightbox.jpg
State of Emergency,2023-04-29,Rupert Loydell,https://repository.falmouth.ac.uk/4911/5/preview.jpg
State of Emergency,2023-04-29,Rupert Loydell,https://repository.falmouth.ac.uk/4911/6/medium.jpg
State of Emergency,2023-04-29,Rupert Loydell,https://repository.falmouth.ac.uk/4911/7/small.jpg
State of Emergency,2023-04-29,Rupert Loydell,https://repository.falmouth.ac.uk/4911/8/indexcodes.txt
Welcome to the New Age,2023-04-29,Rupert Loydell,https://repository.falmouth.ac.uk/4914/3/Loydell.Kings%20X.Apr2023.pdf
Welcome to the New Age,2023-04-29,Rupert Loydell,https://repository.falmouth.ac.uk/4914/4/lightbox.jpg
Welcome to the New Age,2023-04-29,Rupert Loydell,https://repository.falmouth.ac.uk/4914/5/preview.jpg
Welcome to the New Age,2023-04-29,Rupert Loydell,https://repository.falmouth.ac.uk/4914/6/medium.jpg
Welcome to the New Age,2023-04-29,Rupert Loydell,https://repository.falmouth.ac.uk/4914/7/small.jpg
Welcome to the New Age,2023-04-29,Rupert Loydell,https://repository.falmouth.ac.uk/4914/8/indexcodes.txt
"untitled review of John Ashbery, Jess Cotton (Reaktion Books 2023)",2023-04-26,Rupert Loydell,https://repository.falmouth.ac.uk/4915/3/Loydell.Ashbery.Reaktion.April2023.pdf
"untitled review of John Ashbery, Jess Cotton (Reaktion Books 2023)",2023-04-26,Rupert Loydell,https://repository.falmouth.ac.uk/4915/4/lightbox.jpg
"untitled review of John Ashbery, Jess Cotton (Reaktion Books 2023)",2023-04-26,Rupert Loydell,https://repository.falmouth.ac.uk/4915/5/preview.jpg
"untitled review of John Ashbery, Jess Cotton (Reaktion Books 2023)",2023-04-26,Rupert Loydell,https://repository.falmouth.ac.uk/4915/6/medium.jpg
"untitled review of John Ashbery, Jess Cotton (Reaktion Books 2023)",2023-04-26,Rupert Loydell,https://repository.falmouth.ac.uk/4915/7/small.jpg
"untitled review of John Ashbery, Jess Cotton (Reaktion Books 2023)",2023-04-26,Rupert Loydell,https://repository.falmouth.ac.uk/4915/8/indexcodes.txt
Myth and Mystery,2023-04-22,Rupert Loydell,https://repository.falmouth.ac.uk/4908/3/Cuddy.rev.RML.April2023.pdf
Myth and Mystery,2023-04-22,Rupert Loydell,https://repository.falmouth.ac.uk/4908/4/lightbox.jpg
Myth and Mystery,2023-04-22,Rupert Loydell,https://repository.falmouth.ac.uk/4908/5/preview.jpg
Myth and Mystery,2023-04-22,Rupert Loydell,https://repository.falmouth.ac.uk/4908/6/medium.jpg
Myth and Mystery,2023-04-22,Rupert Loydell,https://repository.falmouth.ac.uk/4908/7/small.jpg
Myth and Mystery,2023-04-22,Rupert Loydell,https://repository.falmouth.ac.uk/4908/8/indexcodes.txt
"Fashion, Beauty and Lifestyle:",2023-04-20,Rupert Loydell,https://repository.falmouth.ac.uk/4912/3/Paris%20Richardson%20interview.pdf
"Fashion, Beauty and Lifestyle:",2023-04-20,Rupert Loydell,https://repository.falmouth.ac.uk/4912/4/lightbox.jpg
"Fashion, Beauty and Lifestyle:",2023-04-20,Rupert Loydell,https://repository.falmouth.ac.uk/4912/5/preview.jpg
"Fashion, Beauty and Lifestyle:",2023-04-20,Rupert Loydell,https://repository.falmouth.ac.uk/4912/6/medium.jpg
"Fashion, Beauty and Lifestyle:",2023-04-20,Rupert Loydell,https://repository.falmouth.ac.uk/4912/7/small.jpg
"Fashion, Beauty and Lifestyle:",2023-04-20,Rupert Loydell,https://repository.falmouth.ac.uk/4912/8/indexcodes.txt
The Spaces That Separate,2023-04-15,Rupert Loydell,https://repository.falmouth.ac.uk/4906/3/SpacesThatSeparate.RML.2023.pdf
The Spaces That Separate,2023-04-15,Rupert Loydell,https://repository.falmouth.ac.uk/4906/4/lightbox.jpg
The Spaces That Separate,2023-04-15,Rupert Loydell,https://repository.falmouth.ac.uk/4906/5/preview.jpg
The Spaces That Separate,2023-04-15,Rupert Loydell,https://repository.falmouth.ac.uk/4906/6/medium.jpg
The Spaces That Separate,2023-04-15,Rupert Loydell,https://repository.falmouth.ac.uk/4906/7/small.jpg
The Spaces That Separate,2023-04-15,Rupert Loydell,https://repository.falmouth.ac.uk/4906/8/indexcodes.txt
Awkwardness That Is Visible + The Sum Of Its Parts + Cognitive Preferences,2023-04-09,Rupert Loydell,https://repository.falmouth.ac.uk/4907/3/3prose.Loydell.FortnightlyReview.march2023.pdf
Awkwardness That Is Visible + The Sum Of Its Parts + Cognitive Preferences,2023-04-09,Rupert Loydell,https://repository.falmouth.ac.uk/4907/4/lightbox.jpg
Awkwardness That Is Visible + The Sum Of Its Parts + Cognitive Preferences,2023-04-09,Rupert Loydell,https://repository.falmouth.ac.uk/4907/5/preview.jpg
Awkwardness That Is Visible + The Sum Of Its Parts + Cognitive Preferences,2023-04-09,Rupert Loydell,https://repository.falmouth.ac.uk/4907/6/medium.jpg
Awkwardness That Is Visible + The Sum Of Its Parts + Cognitive Preferences,2023-04-09,Rupert Loydell,https://repository.falmouth.ac.uk/4907/7/small.jpg
Awkwardness That Is Visible + The Sum Of Its Parts + Cognitive Preferences,2023-04-09,Rupert Loydell,https://repository.falmouth.ac.uk/4907/8/indexcodes.txt
Fledglings,2023-04-05,Wendy McMurdo,https://repository.falmouth.ac.uk/4841/1/index.html
Fledglings,2023-04-05,Wendy McMurdo,https://repository.falmouth.ac.uk/4841/2/indexcodes.txt
Minimising Losses,2023-03-31,Rupert Loydell,https://repository.falmouth.ac.uk/4903/3/MINIMALISING_LOSSES.Loydell.pdf
Minimising Losses,2023-03-31,Rupert Loydell,https://repository.falmouth.ac.uk/4903/4/lightbox.jpg
Minimising Losses,2023-03-31,Rupert Loydell,https://repository.falmouth.ac.uk/4903/5/preview.jpg
Minimising Losses,2023-03-31,Rupert Loydell,https://repository.falmouth.ac.uk/4903/6/medium.jpg
Minimising Losses,2023-03-31,Rupert Loydell,https://repository.falmouth.ac.uk/4903/7/small.jpg
Minimising Losses,2023-03-31,Rupert Loydell,https://repository.falmouth.ac.uk/4903/8/indexcodes.txt
Leftovers,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4901/3/LEFTOVERS.Loydell.Mar2023.pdf
Leftovers,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4901/4/lightbox.jpg
Leftovers,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4901/5/preview.jpg
Leftovers,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4901/6/medium.jpg
Leftovers,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4901/7/small.jpg
Leftovers,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4901/8/indexcodes.txt
Magical Mystical Tour,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4894/3/FabianMiller.rev.RML.March2023.pdf
Magical Mystical Tour,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4894/4/lightbox.jpg
Magical Mystical Tour,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4894/5/preview.jpg
Magical Mystical Tour,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4894/6/medium.jpg
Magical Mystical Tour,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4894/7/small.jpg
Magical Mystical Tour,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4894/8/indexcodes.txt
Sunset Songs for Street Deviants,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4895/3/SunsetSongs.RML.albums.March2023.pdf
Sunset Songs for Street Deviants,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4895/4/lightbox.jpg
Sunset Songs for Street Deviants,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4895/5/preview.jpg
Sunset Songs for Street Deviants,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4895/6/medium.jpg
Sunset Songs for Street Deviants,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4895/7/small.jpg
Sunset Songs for Street Deviants,2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4895/8/indexcodes.txt
Two poems: 'Exit Song' and 'Sacred Song',2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4899/2/NOON%2023%20Loydell.pdf
Two poems: 'Exit Song' and 'Sacred Song',2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4899/4/indexcodes.txt
Two poems: 'Exit Song' and 'Sacred Song',2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4899/5/lightbox.jpg
Two poems: 'Exit Song' and 'Sacred Song',2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4899/6/preview.jpg
Two poems: 'Exit Song' and 'Sacred Song',2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4899/7/medium.jpg
Two poems: 'Exit Song' and 'Sacred Song',2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4899/8/small.jpg
Two poems: 'Exit Song' and 'Sacred Song',2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4899/9/Loydell.Noon_submission.Jan23.pdf
Two poems: 'Exit Song' and 'Sacred Song',2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4899/10/lightbox.jpg
Two poems: 'Exit Song' and 'Sacred Song',2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4899/11/preview.jpg
Two poems: 'Exit Song' and 'Sacred Song',2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4899/12/medium.jpg
Two poems: 'Exit Song' and 'Sacred Song',2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4899/13/small.jpg
Two poems: 'Exit Song' and 'Sacred Song',2023-03-25,Rupert Loydell,https://repository.falmouth.ac.uk/4899/14/indexcodes.txt
Strange Conversations,2023-03-22,Rupert Loydell,https://repository.falmouth.ac.uk/4741/3/Becket.Taylor.rev.RML.Nov2022.pdf
Strange Conversations,2023-03-22,Rupert Loydell,https://repository.falmouth.ac.uk/4741/4/lightbox.jpg
Strange Conversations,2023-03-22,Rupert Loydell,https://repository.falmouth.ac.uk/4741/5/preview.jpg
Strange Conversations,2023-03-22,Rupert Loydell,https://repository.falmouth.ac.uk/4741/6/medium.jpg
Strange Conversations,2023-03-22,Rupert Loydell,https://repository.falmouth.ac.uk/4741/7/small.jpg
Strange Conversations,2023-03-22,Rupert Loydell,https://repository.falmouth.ac.uk/4741/8/indexcodes.txt
Reconfiguring an Established Wine Tourism Destination: A Dynamic Capabilities Approach,2023-03-20,Abel Duarte Alonso,https://repository.falmouth.ac.uk/4544/3/accepted%20version%20Reconfiguring%20an%20Established%20Wine%20Tourism%20Destination%20A%20Dynamic%20Capabilities%20Approach.pdf
Reconfiguring an Established Wine Tourism Destination: A Dynamic Capabilities Approach,2023-03-20,Abel Duarte Alonso,https://repository.falmouth.ac.uk/4544/4/lightbox.jpg
Reconfiguring an Established Wine Tourism Destination: A Dynamic Capabilities Approach,2023-03-20,Abel Duarte Alonso,https://repository.falmouth.ac.uk/4544/5/preview.jpg
Reconfiguring an Established Wine Tourism Destination: A Dynamic Capabilities Approach,2023-03-20,Abel Duarte Alonso,https://repository.falmouth.ac.uk/4544/6/medium.jpg
Reconfiguring an Established Wine Tourism Destination: A Dynamic Capabilities Approach,2023-03-20,Abel Duarte Alonso,https://repository.falmouth.ac.uk/4544/7/small.jpg
Reconfiguring an Established Wine Tourism Destination: A Dynamic Capabilities Approach,2023-03-20,Abel Duarte Alonso,https://repository.falmouth.ac.uk/4544/8/indexcodes.txt
Lynch Mob,2023-03-18,Rupert Loydell,https://repository.falmouth.ac.uk/4893/3/Lynch%20Mob.final.pdf
Lynch Mob,2023-03-18,Rupert Loydell,https://repository.falmouth.ac.uk/4893/4/lightbox.jpg
Lynch Mob,2023-03-18,Rupert Loydell,https://repository.falmouth.ac.uk/4893/5/preview.jpg
Lynch Mob,2023-03-18,Rupert Loydell,https://repository.falmouth.ac.uk/4893/6/medium.jpg
Lynch Mob,2023-03-18,Rupert Loydell,https://repository.falmouth.ac.uk/4893/7/small.jpg
Lynch Mob,2023-03-18,Rupert Loydell,https://repository.falmouth.ac.uk/4893/8/indexcodes.txt
Musical Histories,2023-03-11,Rupert Loydell,https://repository.falmouth.ac.uk/4868/3/MusicalHistories.RML.Feb2023.pdf
Musical Histories,2023-03-11,Rupert Loydell,https://repository.falmouth.ac.uk/4868/4/lightbox.jpg
Musical Histories,2023-03-11,Rupert Loydell,https://repository.falmouth.ac.uk/4868/5/preview.jpg
Musical Histories,2023-03-11,Rupert Loydell,https://repository.falmouth.ac.uk/4868/6/medium.jpg
Musical Histories,2023-03-11,Rupert Loydell,https://repository.falmouth.ac.uk/4868/7/small.jpg
Musical Histories,2023-03-11,Rupert Loydell,https://repository.falmouth.ac.uk/4868/8/indexcodes.txt
The Museum of Lost Souls,2023-03-06,Rupert Loydell,https://repository.falmouth.ac.uk/4714/3/MuseumOfLostSouls.Loydell.pdf
The Museum of Lost Souls,2023-03-06,Rupert Loydell,https://repository.falmouth.ac.uk/4714/4/lightbox.jpg
The Museum of Lost Souls,2023-03-06,Rupert Loydell,https://repository.falmouth.ac.uk/4714/5/preview.jpg
The Museum of Lost Souls,2023-03-06,Rupert Loydell,https://repository.falmouth.ac.uk/4714/6/medium.jpg
The Museum of Lost Souls,2023-03-06,Rupert Loydell,https://repository.falmouth.ac.uk/4714/7/small.jpg
The Museum of Lost Souls,2023-03-06,Rupert Loydell,https://repository.falmouth.ac.uk/4714/8/indexcodes.txt
Breaking the Silence,2023-03-04,Rupert Loydell,https://repository.falmouth.ac.uk/4867/3/BreakingTheSilence.Cornelius.RML.feb2023.pdf
Breaking the Silence,2023-03-04,Rupert Loydell,https://repository.falmouth.ac.uk/4867/4/lightbox.jpg
Breaking the Silence,2023-03-04,Rupert Loydell,https://repository.falmouth.ac.uk/4867/5/preview.jpg
Breaking the Silence,2023-03-04,Rupert Loydell,https://repository.falmouth.ac.uk/4867/6/medium.jpg
Breaking the Silence,2023-03-04,Rupert Loydell,https://repository.falmouth.ac.uk/4867/7/small.jpg
Breaking the Silence,2023-03-04,Rupert Loydell,https://repository.falmouth.ac.uk/4867/8/indexcodes.txt
Not Afraid,2023-03-04,Rupert Loydell,https://repository.falmouth.ac.uk/4872/3/HeavyHeavy.YoungFathers.RML.feb2023.pdf
Not Afraid,2023-03-04,Rupert Loydell,https://repository.falmouth.ac.uk/4872/4/lightbox.jpg
Not Afraid,2023-03-04,Rupert Loydell,https://repository.falmouth.ac.uk/4872/5/preview.jpg
Not Afraid,2023-03-04,Rupert Loydell,https://repository.falmouth.ac.uk/4872/6/medium.jpg
Not Afraid,2023-03-04,Rupert Loydell,https://repository.falmouth.ac.uk/4872/7/small.jpg
Not Afraid,2023-03-04,Rupert Loydell,https://repository.falmouth.ac.uk/4872/8/indexcodes.txt
Towards a Framework for Assessing the Mechanisms that Contribute to Prosocial and Antisocial Behaviour in Esports,2023-03-03,Carina Assuncao,https://repository.falmouth.ac.uk/4880/1/Towards-a-Framework-for-Assessing-the-Mechanisms-that-Contribute-to-Prosocial-and-Antisocial-Behaviour-in-Esports%28Author-Preprint%29.pdf
Towards a Framework for Assessing the Mechanisms that Contribute to Prosocial and Antisocial Behaviour in Esports,2023-03-03,Carina Assuncao,https://repository.falmouth.ac.uk/4880/2/indexcodes.txt
Towards a Framework for Assessing the Mechanisms that Contribute to Prosocial and Antisocial Behaviour in Esports,2023-03-03,Carina Assuncao,https://repository.falmouth.ac.uk/4880/3/lightbox.jpg
Towards a Framework for Assessing the Mechanisms that Contribute to Prosocial and Antisocial Behaviour in Esports,2023-03-03,Carina Assuncao,https://repository.falmouth.ac.uk/4880/4/preview.jpg
Towards a Framework for Assessing the Mechanisms that Contribute to Prosocial and Antisocial Behaviour in Esports,2023-03-03,Carina Assuncao,https://repository.falmouth.ac.uk/4880/5/medium.jpg
Towards a Framework for Assessing the Mechanisms that Contribute to Prosocial and Antisocial Behaviour in Esports,2023-03-03,Carina Assuncao,https://repository.falmouth.ac.uk/4880/6/small.jpg
"untitled review of Divine Blue Light (for John Coltrane), Will Alexander (City Lights)",2023-03-02,Rupert Loydell,https://repository.falmouth.ac.uk/4873/3/DivineBlueLight.rev.RML.Feb2023.pdf
"untitled review of Divine Blue Light (for John Coltrane), Will Alexander (City Lights)",2023-03-02,Rupert Loydell,https://repository.falmouth.ac.uk/4873/4/lightbox.jpg
"untitled review of Divine Blue Light (for John Coltrane), Will Alexander (City Lights)",2023-03-02,Rupert Loydell,https://repository.falmouth.ac.uk/4873/5/preview.jpg
"untitled review of Divine Blue Light (for John Coltrane), Will Alexander (City Lights)",2023-03-02,Rupert Loydell,https://repository.falmouth.ac.uk/4873/6/medium.jpg
"untitled review of Divine Blue Light (for John Coltrane), Will Alexander (City Lights)",2023-03-02,Rupert Loydell,https://repository.falmouth.ac.uk/4873/7/small.jpg
"untitled review of Divine Blue Light (for John Coltrane), Will Alexander (City Lights)",2023-03-02,Rupert Loydell,https://repository.falmouth.ac.uk/4873/8/indexcodes.txt
THE CURSE OF THE CURSIVE: THE HORROR OF THE HAND IN FOLK HORROR FILM TYPOGRAPHY,2023-03-01,David Devanny,https://repository.falmouth.ac.uk/4733/1/D%20Devanny%20Manuscript%20with%20RH%20edits%207thDec2021.pdf
THE CURSE OF THE CURSIVE: THE HORROR OF THE HAND IN FOLK HORROR FILM TYPOGRAPHY,2023-03-01,David Devanny,https://repository.falmouth.ac.uk/4733/2/indexcodes.txt
THE CURSE OF THE CURSIVE: THE HORROR OF THE HAND IN FOLK HORROR FILM TYPOGRAPHY,2023-03-01,David Devanny,https://repository.falmouth.ac.uk/4733/3/lightbox.jpg
THE CURSE OF THE CURSIVE: THE HORROR OF THE HAND IN FOLK HORROR FILM TYPOGRAPHY,2023-03-01,David Devanny,https://repository.falmouth.ac.uk/4733/4/preview.jpg
THE CURSE OF THE CURSIVE: THE HORROR OF THE HAND IN FOLK HORROR FILM TYPOGRAPHY,2023-03-01,David Devanny,https://repository.falmouth.ac.uk/4733/5/medium.jpg
